"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3151","(Trusted Seeds, Slopes (All), SMS (All))",-0.00649329912502877,8.0930885402085e-08,151,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3151","(Info Hubs (All), Slopes (All), SMS (All))",-0.00435504600420418,9.56734755716508e-06,151,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3152","(Info Hubs (All), Flats (All), No Reminder)",-0.0137739152133226,0.000133113966173972,152,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3147","(Info Hubs (All), No Incentives, SMS (All))",0.00461213143324567,1.42037175323522e-12,152,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3152","(No Seeds, Slopes (All), SMS (All))",-0.00508582774968699,4.02684951940335e-09,152,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3147","(No Seeds, High Flats, SMS (All))",-0.00627894443027666,3.62394551671628e-06,152,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3152","(Random Seeds, Slopes (All), SMS (All))",-0.00612466727895932,2.86130340383275e-11,152,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3152","(Trusted Seeds, Slopes (All), SMS (All))",-0.00531595710274,2.43887117160064e-08,152,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3152","(Info Hubs (All), Slopes (All), SMS (All))",-0.00525821508304152,0.000972657255977631,152,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3153","(Info Hubs (All), Flats (All), No Reminder)",-0.0134780011789529,0.00109033513586506,153,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3148","(Info Hubs (All), No Incentives, SMS (All))",0.00475910070646308,7.49607966191284e-12,153,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3153","(No Seeds, Slopes (All), SMS (All))",-0.00650369955360936,4.69720449740327e-10,153,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3148","(No Seeds, High Flats, SMS (All))",-0.0066177701740774,3.08811628973597e-06,153,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3153","(Random Seeds, Slopes (All), SMS (All))",-0.00622992771495774,1.6211474335077e-09,153,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3153","(Trusted Seeds, Slopes (All), SMS (All))",-0.00619991306984251,1.55400419415548e-09,153,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3153","(Info Hubs (All), Slopes (All), SMS (All))",-0.00568561999508004,7.49891221702632e-07,153,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3154","(Info Hubs (All), Flats (All), No Reminder)",-0.0147703074846204,0.00190374109506881,154,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3149","(Info Hubs (All), No Incentives, SMS (All))",0.0037733681711275,2.71031631452715e-06,154,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3154","(No Seeds, Slopes (All), SMS (All))",-0.0052087707555671,1.46667067622394e-08,154,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3149","(No Seeds, High Flats, SMS (All))",-0.00641367143805302,1.25956298926754e-06,154,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3154","(Random Seeds, Slopes (All), SMS (All))",-0.00719853834295941,6.25877985731268e-10,154,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3154","(Trusted Seeds, Slopes (All), SMS (All))",-0.00523829333197249,3.07665604233473e-08,154,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3154","(Info Hubs (All), Slopes (All), SMS (All))",-0.00428232973151425,0.000959116430718148,154,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope35","(No Seeds, Slope (All), No Reminder)",-0.0059305787387851,9.25568533861462e-08,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope35","(Info Hubs (All), Slopes (All), No Reminder)",-0.0063264693229973,8.34602489469979e-06,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3155","(Info Hubs (All), Flats (All), No Reminder)",-0.0149335832294343,0.00220873598291902,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3155","(No Seeds, Slopes (All), SMS (All))",-0.00769071481166618,2.00187697294254e-14,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS35","(No Seeds, Flats (All), SMS (All))",-0.00457710373290997,7.23873663309023e-07,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3155","(Random Seeds, Slopes (All), SMS (All))",-0.00737595169310805,4.17177052327077e-19,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3155","(Trusted Seeds, Slopes (All), SMS (All))",-0.00721525880509141,1.63884615377314e-15,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3155","(Info Hubs (All), Slopes (All), SMS (All))",-0.00563465506723565,2.80833634199184e-12,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS35","(Info Hubs (All), High Flats, SMS (All))",-0.00840618954834831,7.92266832777437e-10,155,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3156","(Info Hubs (All), Flats (All), No Reminder)",-0.0125955053011258,0.00368081718384651,156,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3150","(Info Hubs (All), No Incentives, SMS (All))",0.00410605668387203,8.17889951460265e-07,156,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3156","(No Seeds, Slopes (All), SMS (All))",-0.00557666424627248,8.91359576123369e-09,156,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3150","(No Seeds, High Flats, SMS (All))",-0.00704807517224429,3.71032526323279e-07,156,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3156","(Random Seeds, Slopes (All), SMS (All))",-0.00724518457132665,2.44481866973974e-08,156,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3156","(Trusted Seeds, Slopes (All), SMS (All))",-0.00555482906523742,6.13449369595601e-07,156,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3156","(Info Hubs (All), Slopes (All), SMS (All))",-0.00505372290701528,4.19089303107682e-05,156,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3157","(Info Hubs (All), Flats (All), No Reminder)",-0.0127129964201334,0.000346382059030439,157,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3151","(Info Hubs (All), No Incentives, SMS (All))",0.00384556923196707,6.87602952684125e-07,157,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3157","(No Seeds, Slopes (All), SMS (All))",-0.00512763745805599,6.86628160971803e-11,157,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3151","(No Seeds, High Flats, SMS (All))",-0.00672004343136169,8.92190671756082e-06,157,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3157","(Random Seeds, Slopes (All), SMS (All))",-0.00705986934899937,7.908528760089e-07,157,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3157","(Trusted Seeds, Slopes (All), SMS (All))",-0.00473640852491617,7.14496249083856e-10,157,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3157","(Info Hubs (All), Slopes (All), SMS (All))",-0.00524172460417427,1.05121439357176e-05,157,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3158","(Info Hubs (All), Flats (All), No Reminder)",-0.0135487591180506,0.0013783897855144,158,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3152","(Info Hubs (All), No Incentives, SMS (All))",0.00320629576426074,0.000169698041195912,158,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3158","(No Seeds, Slopes (All), SMS (All))",-0.00626502137864551,1.60076225202225e-09,158,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3152","(No Seeds, High Flats, SMS (All))",-0.00735821026603584,9.54644736618249e-08,158,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3158","(Random Seeds, Slopes (All), SMS (All))",-0.00670073833831429,3.62540807908729e-10,158,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3158","(Trusted Seeds, Slopes (All), SMS (All))",-0.00477121153095795,5.88171139856673e-09,158,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3158","(Info Hubs (All), Slopes (All), SMS (All))",-0.00489119606224805,7.14523791534462e-07,158,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3159","(Info Hubs (All), Flats (All), No Reminder)",-0.0155187935053514,0.00768539324418017,159,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3153","(Info Hubs (All), No Incentives, SMS (All))",0.00438056149610515,5.47048105878692e-09,159,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3159","(No Seeds, Slopes (All), SMS (All))",-0.00586268774917051,2.37157535272171e-10,159,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3153","(No Seeds, High Flats, SMS (All))",-0.00555890858426124,4.57190154994029e-05,159,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3159","(Random Seeds, Slopes (All), SMS (All))",-0.00685399680903746,1.77513781270961e-09,159,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3159","(Trusted Seeds, Slopes (All), SMS (All))",-0.00558112018947632,2.05888881059866e-07,159,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3159","(Info Hubs (All), Slopes (All), SMS (All))",-0.00452973181345548,8.5955927649506e-05,159,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3160","(Info Hubs (All), Flats (All), No Reminder)",-0.0123575528123214,0.00127957102290692,160,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3154","(Info Hubs (All), No Incentives, SMS (All))",0.00404895459104641,2.82435531183545e-07,160,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3160","(No Seeds, Slopes (All), SMS (All))",-0.00645188586250147,1.42728445723113e-10,160,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3154","(No Seeds, High Flats, SMS (All))",-0.00710710172440686,3.66277663372949e-10,160,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3160","(Random Seeds, Slopes (All), SMS (All))",-0.00673226334269666,6.87796150630152e-10,160,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3160","(Trusted Seeds, Slopes (All), SMS (All))",-0.00622985633858592,3.9970638752325e-09,160,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3160","(Info Hubs (All), Slopes (All), SMS (All))",-0.00422612536859283,5.01512267278317e-06,160,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3161","(Info Hubs (All), Flats (All), No Reminder)",-0.0134266720569683,0.00707741611439452,161,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3155","(Info Hubs (All), No Incentives, SMS (All))",0.00391984679331667,1.70056198960643e-07,161,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3161","(No Seeds, Slopes (All), SMS (All))",-0.00652622717531036,2.50318822843643e-07,161,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3155","(No Seeds, High Flats, SMS (All))",-0.00860870615015839,1.53204619074294e-05,161,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3161","(Random Seeds, Slopes (All), SMS (All))",-0.00677132123290397,7.24560625730257e-11,161,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3161","(Trusted Seeds, Slopes (All), SMS (All))",-0.00512425537071425,4.34319809761114e-10,161,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3161","(Info Hubs (All), Slopes (All), SMS (All))",-0.00475223022011286,1.20004784503843e-10,161,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3162","(Info Hubs (All), Flats (All), No Reminder)",-0.0146386518485052,0.00463802269582167,162,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3156","(Info Hubs (All), No Incentives, SMS (All))",0.00401377710467825,9.16664874170803e-07,162,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3162","(No Seeds, Slopes (All), SMS (All))",-0.00608547238765105,1.27957133494657e-08,162,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3156","(No Seeds, High Flats, SMS (All))",-0.00732071260197452,5.75789834907044e-07,162,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3162","(Random Seeds, Slopes (All), SMS (All))",-0.00696002070211348,1.55515459100041e-09,162,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3162","(Trusted Seeds, Slopes (All), SMS (All))",-0.00431463522769262,1.40941197820232e-10,162,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3162","(Info Hubs (All), Slopes (All), SMS (All))",-0.00485623820010006,3.6087358969681e-07,162,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3163","(Info Hubs (All), Flats (All), No Reminder)",-0.0127434207157342,0.00494408223551938,163,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3157","(Info Hubs (All), No Incentives, SMS (All))",0.00430705826131487,5.37339303148089e-09,163,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3163","(No Seeds, Slopes (All), SMS (All))",-0.00625727615303122,4.5222425959041e-09,163,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3157","(No Seeds, High Flats, SMS (All))",-0.00588981131279249,7.63328864384549e-05,163,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3163","(Random Seeds, Slopes (All), SMS (All))",-0.00544557908162164,2.96856525713504e-08,163,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3163","(Trusted Seeds, Slopes (All), SMS (All))",-0.00576267628330231,9.90416543589011e-08,163,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3163","(Info Hubs (All), Slopes (All), SMS (All))",-0.00494117761609378,0.000325457690309981,163,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3164","(Info Hubs (All), Flats (All), No Reminder)",-0.0145279781044392,0.000141746598670833,164,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3158","(Info Hubs (All), No Incentives, SMS (All))",0.00406698247590791,1.38907206118352e-07,164,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3164","(No Seeds, Slopes (All), SMS (All))",-0.00608128669813314,1.54845300927969e-09,164,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3158","(No Seeds, High Flats, SMS (All))",-0.00558752451794114,2.59231264347638e-06,164,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3164","(Random Seeds, Slopes (All), SMS (All))",-0.00590119912497777,1.76698526935157e-07,164,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3164","(Trusted Seeds, Slopes (All), SMS (All))",-0.00666422326185401,3.17061358392614e-07,164,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3164","(Info Hubs (All), Slopes (All), SMS (All))",-0.00429627385707561,8.154580814311e-08,164,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3165","(Info Hubs (All), Flats (All), No Reminder)",-0.0116277239111725,0.000307296575204152,165,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3159","(Info Hubs (All), No Incentives, SMS (All))",0.00457880618355804,7.15311316229647e-08,165,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3165","(No Seeds, Slopes (All), SMS (All))",-0.00536473331916118,2.63743087212674e-06,165,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3159","(No Seeds, High Flats, SMS (All))",-0.00671378716970455,1.64901837475836e-07,165,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3165","(Random Seeds, Slopes (All), SMS (All))",-0.00609244011335186,4.2360395191135e-08,165,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3165","(Trusted Seeds, Slopes (All), SMS (All))",-0.00529616761540282,1.42045524849418e-06,165,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3165","(Info Hubs (All), Slopes (All), SMS (All))",-0.00447741642243175,6.17067953792052e-08,165,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3166","(Info Hubs (All), Flats (All), No Reminder)",-0.0109877968512769,0.000999915322556391,166,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3160","(Info Hubs (All), No Incentives, SMS (All))",0.00358902258103575,4.88722791921673e-05,166,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3166","(No Seeds, Slopes (All), SMS (All))",-0.0063019946792161,4.55700834426448e-07,166,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3160","(No Seeds, High Flats, SMS (All))",-0.00579281019000135,4.4124411988723e-06,166,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3166","(Random Seeds, Slopes (All), SMS (All))",-0.00670347340742744,1.6852828654495e-09,166,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3166","(Trusted Seeds, Slopes (All), SMS (All))",-0.00657137485730166,5.84440608725437e-08,166,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3166","(Info Hubs (All), Slopes (All), SMS (All))",-0.00488334597267044,1.44237081569876e-08,166,"1 9 13 31 46 61 70",1
